me,attachments,length,conversations,%from,%read,%starred,% contact replied,time contact reply,length contact reply,% me replied,time me reply,length me reply,in address book,important
"bcc",0,183,3,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,183,3,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,63,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,837,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,355,20,1.00,0.95,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,297,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",1,248,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,810,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"cc",0,12,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"only",0,25,2,1.00,1.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,415,10,1.00,0.60,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,559,19,1.00,0.26,0.05,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",1,307,6,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",3,154,1,1.00,1.00,1.00,1.00,18446744073709600000,0,1.00,18446744073709600000,0,"TRUE","TRUE"
"only",0,83,20,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,146,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,301,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,360,20,1.00,0.55,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,312,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,567,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,526,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,278,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,52,2,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,68,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,159,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,79,20,1.00,0.55,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,320,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,149,11,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,409,4,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,364,20,1.00,0.50,0.05,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,232,20,1.00,0.35,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,90,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,86,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,146,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,269,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,108,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,1043,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,749,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,115,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,232,6,1.00,0.17,0.17,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,676,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"to",0,157,20,1.00,0.55,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,121,20,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,121,20,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,172,1,1.00,1.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,621,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,182,7,0.86,1.00,0.00,0.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","TRUE"
"only",0,122,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,150,5,0.20,1.00,0.00,0.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,245,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,392,20,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,177,20,1.00,0.40,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,257,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,699,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,159,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,290,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,592,17,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,228,17,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,754,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"bcc",0,728,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,83,20,1.00,1.00,0.00,1.00,18446744073709600000,0,0.05,18446744073709600000,0,"TRUE","TRUE"
"bcc",0,83,20,1.00,1.00,0.00,1.00,18446744073709600000,0,0.05,18446744073709600000,0,"TRUE","TRUE"
"only",1,77,12,1.00,0.92,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"only",0,255,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,260,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,592,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,121,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,884,14,1.00,0.07,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,125,2,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,281,2,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",1,1279,2,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"bcc",0,60,20,1.00,0.65,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,38,20,1.00,0.65,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,296,6,1.00,1.00,0.17,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,151,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,128,3,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,175,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,108,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,259,20,1.00,0.95,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,254,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,439,7,1.00,1.00,0.14,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"only",0,103,20,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,61,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,1038,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,161,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,843,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"cc",0,12,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"only",0,256,19,1.00,0.26,0.05,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"cc",0,14,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"only",1,920,1,1.00,1.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","TRUE"
"to",0,98,20,1.00,0.55,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,98,20,1.00,0.55,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,402,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,391,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,104,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,228,2,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,288,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,388,5,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,79,20,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,128,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,945,20,1.00,0.35,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"cc",0,67,20,0.85,0.90,0.05,0.33,68439000,80,0.35,97180833,106,"TRUE","TRUE"
"only",0,126,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,297,20,0.95,0.95,0.05,0.00,18446744073709600000,0,0.16,18446744073709600000,0,"TRUE","FALSE"
"only",0,20,20,1.00,0.35,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,172,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,739,3,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,20,20,1.00,0.35,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,308,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,173,19,1.00,0.74,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,378,20,1.00,0.55,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,110,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,65,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,732,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,84,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,292,7,1.00,0.29,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,1139,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,463,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",1,196,2,1.00,1.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"only",0,233,20,1.00,0.10,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"only",0,150,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,597,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,138,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,355,20,1.00,0.80,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"to",7,224,20,0.80,1.00,0.05,0.75,560541333,304,0.63,72791100,129,"TRUE","TRUE"
"only",0,335,5,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,167,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,699,19,1.00,0.26,0.05,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,192,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,232,11,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,238,20,1.00,0.35,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,162,20,0.95,0.95,0.00,0.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,698,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,413,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,94,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,660,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,333,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,76,20,0.85,0.90,0.05,0.33,68439000,80,0.35,97180833,106,"TRUE","TRUE"
"only",0,1074,6,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,213,10,0.80,1.00,0.00,1.00,752160000,128,0.63,89127200,76,"TRUE","FALSE"
"only",0,347,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,123,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"only",0,51,6,1.00,1.00,0.00,1.00,18446744073709600000,0,0.67,18446744073709600000,0,"TRUE","TRUE"
"only",0,111,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,690,3,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,196,17,1.00,0.12,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,160,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,61,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,99,20,1.00,0.20,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","TRUE"
"only",0,150,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,91,20,1.00,0.35,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,297,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,712,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,639,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,275,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,212,5,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,176,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"to",0,125,20,1.00,0.55,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,106,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,193,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"to",0,183,20,1.00,0.55,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,289,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,242,1,0.00,1.00,0.00,0.00,18446744073709600000,0,1.00,18446744073709600000,0,"TRUE","TRUE"
"only",0,297,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,405,20,1.00,0.60,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"bcc",0,196,5,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,314,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,654,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"bcc",0,648,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,432,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,209,3,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,155,2,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,155,2,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,300,3,1.00,0.33,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,19,20,0.50,1.00,0.05,0.40,7560750,59,0.70,151578857,34,"TRUE","TRUE"
"only",0,373,18,1.00,0.06,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",1,465,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,600,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",1,402,20,1.00,0.05,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,89,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,22,20,1.00,0.25,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","TRUE"
"only",0,473,20,1.00,0.95,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,138,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,121,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,279,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,181,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,20,20,1.00,0.35,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,87,4,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,148,1,1.00,1.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,176,3,1.00,0.33,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,825,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",0,262,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,571,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,220,2,1.00,1.00,0.00,1.00,18446744073709600000,0,0.50,18446744073709600000,0,"FALSE","FALSE"
"only",0,512,1,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,82,20,1.00,1.00,0.00,1.00,18446744073709600000,0,0.05,18446744073709600000,0,"TRUE","TRUE"
"only",0,597,20,1.00,0.75,0.05,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,73,19,1.00,0.74,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,688,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"bcc",1,340,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,861,2,1.00,0.50,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,985,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"to",1,261,20,0.80,1.00,0.05,0.75,560541333,304,0.63,72791100,129,"TRUE","TRUE"
"only",0,358,7,1.00,1.00,0.43,1.00,18446744073709600000,0,0.29,18446744073709600000,0,"FALSE","FALSE"
"only",0,5,10,1.00,1.00,0.30,1.00,18446744073709600000,0,0.40,18446744073709600000,0,"FALSE","TRUE"
"only",0,62,9,1.00,0.44,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,205,20,1.00,0.10,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,756,19,1.00,0.26,0.05,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"cc",0,156,20,1.00,0.55,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
"only",0,117,2,1.00,1.00,0.00,1.00,18446744073709600000,0,0.50,18446744073709600000,0,"FALSE","TRUE"
"only",0,79,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"TRUE","FALSE"
"only",0,148,20,1.00,0.00,0.00,1.00,18446744073709600000,0,0.00,18446744073709600000,0,"FALSE","FALSE"
